CategoryID,Category Path
165938,"Sporting Goods > Indoor Games > Indoor Roller Skating"
79777,"Sporting Goods > Indoor Games > Shuffleboard"
97073,"Sporting Goods > Indoor Games > Table Tennis, Ping Pong > Balls"
36277,"Sporting Goods > Indoor Games > Table Tennis, Ping Pong > Paddles"
170607,"Sporting Goods > Indoor Games > Table Tennis, Ping Pong > Rubbers"
158955,"Sporting Goods > Indoor Games > Table Tennis, Ping Pong > Sets"
97075,"Sporting Goods > Indoor Games > Table Tennis, Ping Pong > Tables"
97076,"Sporting Goods > Indoor Games > Table Tennis, Ping Pong > Other Table Tennis, Ping Pong"
36278,"Sporting Goods > Indoor Games > Other Indoor Games"
178887,"Sporting Goods > Outdoor Sports > Air Guns & Slingshots > Air Pistols"
178888,"Sporting Goods > Outdoor Sports > Air Guns & Slingshots > Air Rifles"
178889,"Sporting Goods > Outdoor Sports > Air Guns & Slingshots > BBs & Pellets"
117141,"Sporting Goods > Outdoor Sports > Air Guns & Slingshots > Slingshots"
178890,"Sporting Goods > Outdoor Sports > Air Guns & Slingshots > Accessories"
178891,"Sporting Goods > Outdoor Sports > Air Guns & Slingshots > Other Air Guns & Slingshots"
31682,"Sporting Goods > Outdoor Sports > Airsoft > BBs"
159044,"Sporting Goods > Outdoor Sports > Airsoft > Clothing & Protective Gear"
64637,"Sporting Goods > Outdoor Sports > Airsoft > Guns > Electric > Pistol"
160919,"Sporting Goods > Outdoor Sports > Airsoft > Guns > Electric > Rifle"
31684,"Sporting Goods > Outdoor Sports > Airsoft > Guns > Electric > Other Electric Airsoft Guns"
160921,"Sporting Goods > Outdoor Sports > Airsoft > Guns > Gas > Pistol"
160922,"Sporting Goods > Outdoor Sports > Airsoft > Guns > Gas > Rifle"
31685,"Sporting Goods > Outdoor Sports > Airsoft > Guns > Gas > Other Gas Airsoft Guns"
160923,"Sporting Goods > Outdoor Sports > Airsoft > Guns > Spring > Pistol"
62122,"Sporting Goods > Outdoor Sports > Airsoft > Guns > Spring > Rifle"
31686,"Sporting Goods > Outdoor Sports > Airsoft > Guns > Spring > Other Spring Airsoft Guns"
31687,"Sporting Goods > Outdoor Sports > Airsoft > Guns > Other Airsoft Guns"
31681,"Sporting Goods > Outdoor Sports > Airsoft > Accessories"
31688,"Sporting Goods > Outdoor Sports > Airsoft > Other Airsoft"
161751,"Sporting Goods > Outdoor Sports > Archery > Archery Sets & Kits"
181308,"Sporting Goods > Outdoor Sports > Archery > Arrows & Parts > Complete Arrows"
181309,"Sporting Goods > Outdoor Sports > Archery > Arrows & Parts > Crossbow Bolts"
181310,"Sporting Goods > Outdoor Sports > Archery > Arrows & Parts > Fletches"
181311,"Sporting Goods > Outdoor Sports > Archery > Arrows & Parts > Nocks"
36096,"Sporting Goods > Outdoor Sports > Archery > Arrows & Parts > Points & Arrowheads"
20844,"Sporting Goods > Outdoor Sports > Archery > Arrows & Parts > Shafts"
181312,"Sporting Goods > Outdoor Sports > Archery > Arrows & Parts > Other Arrows & Parts"
20838,"Sporting Goods > Outdoor Sports > Archery > Bows > Compound"
33972,"Sporting Goods > Outdoor Sports > Archery > Bows > Crossbows"
181294,"Sporting Goods > Outdoor Sports > Archery > Bows > Longbows"
20839,"Sporting Goods > Outdoor Sports > Archery > Bows > Recurve"
181295,"Sporting Goods > Outdoor Sports > Archery > Bows > Other Bows"
181297,"Sporting Goods > Outdoor Sports > Archery > Protective Gear > Archery Gloves"
181298,"Sporting Goods > Outdoor Sports > Archery > Protective Gear > Arm Guards & Chest Guards"
181299,"Sporting Goods > Outdoor Sports > Archery > Protective Gear > Fingertabs & Fingerguards"
52480,"Sporting Goods > Outdoor Sports > Archery > Targets"
181302,"Sporting Goods > Outdoor Sports > Archery > Accessories > Archery Tools"
36099,"Sporting Goods > Outdoor Sports > Archery > Accessories > Arrow Rests"
181300,"Sporting Goods > Outdoor Sports > Archery > Accessories > Bags, Cases & Covers"
181301,"Sporting Goods > Outdoor Sports > Archery > Accessories > Bow Slings"
20843,"Sporting Goods > Outdoor Sports > Archery > Accessories > Quivers"
181303,"Sporting Goods > Outdoor Sports > Archery > Accessories > Release Aids"
20845,"Sporting Goods > Outdoor Sports > Archery > Accessories > Sights"
181304,"Sporting Goods > Outdoor Sports > Archery > Accessories > Stabilizers"
181305,"Sporting Goods > Outdoor Sports > Archery > Accessories > Strings"
181306,"Sporting Goods > Outdoor Sports > Archery > Accessories > Other Archery Accessories"
158960,"Sporting Goods > Outdoor Sports > Archery > Vintage & Collectibles"
1291,"Sporting Goods > Outdoor Sports > Archery > Other Archery"
79788,"Sporting Goods > Outdoor Sports > Backyard Games > Bocce Ball"
79791,"Sporting Goods > Outdoor Sports > Backyard Games > Cornhole Bag Toss"
117210,"Sporting Goods > Outdoor Sports > Backyard Games > Croquet"
79790,"Sporting Goods > Outdoor Sports > Backyard Games > Horseshoes"
159080,"Sporting Goods > Outdoor Sports > Backyard Games > Tetherball"
159081,"Sporting Goods > Outdoor Sports > Backyard Games > Other Backyard Games"
181379,"Sporting Goods > Outdoor Sports > Camping & Hiking > Hiking Backpacks > Backpacks"
87122,"Sporting Goods > Outdoor Sports > Camping & Hiking > Hiking Backpacks > Day Packs"
87125,"Sporting Goods > Outdoor Sports > Camping & Hiking > Hiking Backpacks > Hydration Packs"
181380,"Sporting Goods > Outdoor Sports > Camping & Hiking > Hiking Backpacks > Waist Packs & Bags"
36109,"Sporting Goods > Outdoor Sports > Camping & Hiking > Hiking Backpacks > Other Camping/Hiking Backpacks"
181357,"Sporting Goods > Outdoor Sports > Camping & Hiking > Clothing > Men's > Base Layers"
181358,"Sporting Goods > Outdoor Sports > Camping & Hiking > Clothing > Men's > Coats & Jackets"
181359,"Sporting Goods > Outdoor Sports > Camping & Hiking > Clothing > Men's > Gloves"
181360,"Sporting Goods > Outdoor Sports > Camping & Hiking > Clothing > Men's > Pants & Shorts"
181361,"Sporting Goods > Outdoor Sports > Camping & Hiking > Clothing > Men's > Shirts, Tops & Sweaters"
181362,"Sporting Goods > Outdoor Sports > Camping & Hiking > Clothing > Men's > Socks"
181364,"Sporting Goods > Outdoor Sports > Camping & Hiking > Clothing > Women's > Base Layers"
181365,"Sporting Goods > Outdoor Sports > Camping & Hiking > Clothing > Women's > Coats & Jackets"
181366,"Sporting Goods > Outdoor Sports > Camping & Hiking > Clothing > Women's > Gloves"
181367,"Sporting Goods > Outdoor Sports > Camping & Hiking > Clothing > Women's > Pants & Shorts"
181368,"Sporting Goods > Outdoor Sports > Camping & Hiking > Clothing > Women's > Shirts, Tops & Sweaters"
181369,"Sporting Goods > Outdoor Sports > Camping & Hiking > Clothing > Women's > Socks"
181371,"Sporting Goods > Outdoor Sports > Camping & Hiking > Clothing > Kids' > Base Layers"
181372,"Sporting Goods > Outdoor Sports > Camping & Hiking > Clothing > Kids' > Coats & Jackets"
181373,"Sporting Goods > Outdoor Sports > Camping & Hiking > Clothing > Kids' > Gloves"
181374,"Sporting Goods > Outdoor Sports > Camping & Hiking > Clothing > Kids' > Pants & Shorts"
181375,"Sporting Goods > Outdoor Sports > Camping & Hiking > Clothing > Kids' > Shirts, Tops & Sweaters"
181376,"Sporting Goods > Outdoor Sports > Camping & Hiking > Clothing > Kids' > Socks"
181377,"Sporting Goods > Outdoor Sports > Camping & Hiking > Clothing > Gaiters"
159094,"Sporting Goods > Outdoor Sports > Camping & Hiking > Clothing > Hats & Headwear"
181392,"Sporting Goods > Outdoor Sports > Camping & Hiking > Clothing > Hiking Shoes & Boots > Men's"
181393,"Sporting Goods > Outdoor Sports > Camping & Hiking > Clothing > Hiking Shoes & Boots > Women's"
181394,"Sporting Goods > Outdoor Sports > Camping & Hiking > Clothing > Hiking Shoes & Boots > Kids'"
27362,"Sporting Goods > Outdoor Sports > Camping & Hiking > Clothing > Other Camping, Hiking Clothing"
181382,"Sporting Goods > Outdoor Sports > Camping & Hiking > Camping Cooking Supplies > Camping Ice Boxes & Coolers"
87133,"Sporting Goods > Outdoor Sports > Camping & Hiking > Camping Cooking Supplies > Camping Cooking Utensils"
87141,"Sporting Goods > Outdoor Sports > Camping & Hiking > Camping Cooking Supplies > Camping Cookware"
181383,"Sporting Goods > Outdoor Sports > Camping & Hiking > Camping Cooking Supplies > Outdoor Tableware"
181384,"Sporting Goods > Outdoor Sports > Camping & Hiking > Camping Cooking Supplies > Camping Kettles"
62118,"Sporting Goods > Outdoor Sports > Camping & Hiking > Camping Cooking Supplies > MREs & Freeze-Dried Food"
181386,"Sporting Goods > Outdoor Sports > Camping & Hiking > Camping Cooking Supplies > Camping Stoves, Ovens & BBQs > Camping Stoves"
181387,"Sporting Goods > Outdoor Sports > Camping & Hiking > Camping Cooking Supplies > Camping Stoves, Ovens & BBQs > Camping Ovens"
181388,"Sporting Goods > Outdoor Sports > Camping & Hiking > Camping Cooking Supplies > Camping Stoves, Ovens & BBQs > Camping BBQs & Grills"
181389,"Sporting Goods > Outdoor Sports > Camping & Hiking > Camping Cooking Supplies > Camping Stoves, Ovens & BBQs > Parts & Accessories"
16036,"Sporting Goods > Outdoor Sports > Camping & Hiking > Camping Cooking Supplies > Other Camping Cooking Supplies"
16038,"Sporting Goods > Outdoor Sports > Camping & Hiking > Camping Furniture"
181396,"Sporting Goods > Outdoor Sports > Camping & Hiking > Camping Hygiene & Sanitation > Portable Showers & Accessories"
181397,"Sporting Goods > Outdoor Sports > Camping & Hiking > Camping Hygiene & Sanitation > Portable Toilets & Accessories"
181398,"Sporting Goods > Outdoor Sports > Camping & Hiking > Camping Hygiene & Sanitation > Camping Towels"
181399,"Sporting Goods > Outdoor Sports > Camping & Hiking > Camping Hygiene & Sanitation > Camping Wash Basins"
181400,"Sporting Goods > Outdoor Sports > Camping & Hiking > Camping Hygiene & Sanitation > Other Camping Hygiene Accs"
75233,"Sporting Goods > Outdoor Sports > Camping & Hiking > Camping Knives & Tools > Camping Shovels"
75234,"Sporting Goods > Outdoor Sports > Camping & Hiking > Camping Knives & Tools > Camping Hatchets & Axes"
75235,"Sporting Goods > Outdoor Sports > Camping & Hiking > Camping Knives & Tools > Camping Knives"
75236,"Sporting Goods > Outdoor Sports > Camping & Hiking > Camping Knives & Tools > Pocket, Multi Tools"
75237,"Sporting Goods > Outdoor Sports > Camping & Hiking > Camping Knives & Tools > Camping Saws"
100237,"Sporting Goods > Outdoor Sports > Camping & Hiking > Camping Knives & Tools > Other Camping Knives & Tools"
181390,"Sporting Goods > Outdoor Sports > Camping & Hiking > Camping Storage"
106984,"Sporting Goods > Outdoor Sports > Camping & Hiking > Flashlights, Lanterns & Lights > Headlamps"
16037,"Sporting Goods > Outdoor Sports > Camping & Hiking > Flashlights, Lanterns & Lights > Flashlights"
159091,"Sporting Goods > Outdoor Sports > Camping & Hiking > Flashlights, Lanterns & Lights > Glow Sticks"
168867,"Sporting Goods > Outdoor Sports > Camping & Hiking > Flashlights, Lanterns & Lights > Lanterns"
168875,"Sporting Goods > Outdoor Sports > Camping & Hiking > Flashlights, Lanterns & Lights > Accessories & Cases"
159092,"Sporting Goods > Outdoor Sports > Camping & Hiking > Flashlights, Lanterns & Lights > Other Camping Lighting"
16039,"Sporting Goods > Outdoor Sports > Camping & Hiking > Generators & Heaters"
52482,"Sporting Goods > Outdoor Sports > Camping & Hiking > Hiking Gear > Compasses & GPS"
181402,"Sporting Goods > Outdoor Sports > Camping & Hiking > Hiking Gear > Map Covers"
23809,"Sporting Goods > Outdoor Sports > Camping & Hiking > Hiking Gear > Walking & Trekking Sticks"
27363,"Sporting Goods > Outdoor Sports > Camping & Hiking > Hiking Gear > Other Hiking Gear"
27912,"Sporting Goods > Outdoor Sports > Camping & Hiking > Outdoor Sleeping Gear > Air Bed Pumps"
111261,"Sporting Goods > Outdoor Sports > Camping & Hiking > Outdoor Sleeping Gear > Blankets & Liners"
87099,"Sporting Goods > Outdoor Sports > Camping & Hiking > Outdoor Sleeping Gear > Cots"
159030,"Sporting Goods > Outdoor Sports > Camping & Hiking > Outdoor Sleeping Gear > Hammocks"
36114,"Sporting Goods > Outdoor Sports > Camping & Hiking > Outdoor Sleeping Gear > Mattresses & Pads"
87100,"Sporting Goods > Outdoor Sports > Camping & Hiking > Outdoor Sleeping Gear > Sleeping Bags"
16040,"Sporting Goods > Outdoor Sports > Camping & Hiking > Outdoor Sleeping Gear > Other Camping Sleeping Gear"
179010,"Sporting Goods > Outdoor Sports > Camping & Hiking > Tents & Canopies > Tents"
179011,"Sporting Goods > Outdoor Sports > Camping & Hiking > Tents & Canopies > Canopies & Shelters"
36120,"Sporting Goods > Outdoor Sports > Camping & Hiking > Tents & Canopies > Tent & Canopy Accessories"
179019,"Sporting Goods > Outdoor Sports > Camping & Hiking > Tents & Canopies > Other Tents & Canopies"
181406,"Sporting Goods > Outdoor Sports > Camping & Hiking > Water Bottles & Hydration > Purification Tablets"
181407,"Sporting Goods > Outdoor Sports > Camping & Hiking > Water Bottles & Hydration > Portable Water Filters"
181408,"Sporting Goods > Outdoor Sports > Camping & Hiking > Water Bottles & Hydration > Canteens, Bottles & Flasks"
181409,"Sporting Goods > Outdoor Sports > Camping & Hiking > Water Bottles & Hydration > Water Carriers & Jerrycans"
181410,"Sporting Goods > Outdoor Sports > Camping & Hiking > Water Bottles & Hydration > Other Bottles & Hydration"
181412,"Sporting Goods > Outdoor Sports > Camping & Hiking > Emergency Gear > Emergency Blankets"
166126,"Sporting Goods > Outdoor Sports > Camping & Hiking > Emergency Gear > Fire Starters"
66002,"Sporting Goods > Outdoor Sports > Camping & Hiking > Emergency Gear > Hand Warmers"
65965,"Sporting Goods > Outdoor Sports > Camping & Hiking > Emergency Gear > Insect Nets & Repellents"
181413,"Sporting Goods > Outdoor Sports > Camping & Hiking > Emergency Gear > Paracord Bracelets"
181414,"Sporting Goods > Outdoor Sports > Camping & Hiking > Emergency Gear > Safety Whistles"
181415,"Sporting Goods > Outdoor Sports > Camping & Hiking > Emergency Gear > Other Emergency Gear"
8504,"Sporting Goods > Outdoor Sports > Camping & Hiking > Other Camping & Hiking"
101686,"Sporting Goods > Outdoor Sports > Climbing & Caving > Books & Video"
50814,"Sporting Goods > Outdoor Sports > Climbing & Caving > Carabiners & Hardware"
75204,"Sporting Goods > Outdoor Sports > Climbing & Caving > Climbing Holds"
101685,"Sporting Goods > Outdoor Sports > Climbing & Caving > Clothing, Shoes & Accessories > Clothing"
158976,"Sporting Goods > Outdoor Sports > Climbing & Caving > Clothing, Shoes & Accessories > Gloves"
158978,"Sporting Goods > Outdoor Sports > Climbing & Caving > Clothing, Shoes & Accessories > Shoes & Footwear > Men"
158979,"Sporting Goods > Outdoor Sports > Climbing & Caving > Clothing, Shoes & Accessories > Shoes & Footwear > Women"
158980,"Sporting Goods > Outdoor Sports > Climbing & Caving > Clothing, Shoes & Accessories > Shoes & Footwear > Youth"
158977,"Sporting Goods > Outdoor Sports > Climbing & Caving > Clothing, Shoes & Accessories > Other Climbing Clothing"
50815,"Sporting Goods > Outdoor Sports > Climbing & Caving > Harnesses"
158981,"Sporting Goods > Outdoor Sports > Climbing & Caving > Ice Climbing Equipment"
50816,"Sporting Goods > Outdoor Sports > Climbing & Caving > Ropes, Cords & Slings"
1299,"Sporting Goods > Outdoor Sports > Climbing & Caving > Other Climbing & Caving"
184356,"Sporting Goods > Outdoor Sports > Disc Golf > Disc Golf Discs"
184357,"Sporting Goods > Outdoor Sports > Disc Golf > Disc Golf Baskets"
184358,"Sporting Goods > Outdoor Sports > Disc Golf > Disc Golf Sets"
184359,"Sporting Goods > Outdoor Sports > Disc Golf > Disc Bags/Caddies"
184360,"Sporting Goods > Outdoor Sports > Disc Golf > Disc Golf Accessories"
72597,"Sporting Goods > Outdoor Sports > Equestrian > Clothing & Accessories > Men's Clothing > Jackets"
72600,"Sporting Goods > Outdoor Sports > Equestrian > Clothing & Accessories > Men's Clothing > Jodhpurs & Breeches"
183360,"Sporting Goods > Outdoor Sports > Equestrian > Clothing & Accessories > Men's Clothing > Shirts"
183361,"Sporting Goods > Outdoor Sports > Equestrian > Clothing & Accessories > Men's Clothing > Vests"
183362,"Sporting Goods > Outdoor Sports > Equestrian > Clothing & Accessories > Men's Clothing > English Show Coats"
183363,"Sporting Goods > Outdoor Sports > Equestrian > Clothing & Accessories > Men's Clothing > English Show Shirts"
183364,"Sporting Goods > Outdoor Sports > Equestrian > Clothing & Accessories > Men's Clothing > Western Show Shirts"
47268,"Sporting Goods > Outdoor Sports > Equestrian > Clothing & Accessories > Women's Clothing > Jackets"
16242,"Sporting Goods > Outdoor Sports > Equestrian > Clothing & Accessories > Women's Clothing > Jodhpurs & Breeches"
183366,"Sporting Goods > Outdoor Sports > Equestrian > Clothing & Accessories > Women's Clothing > Shirts & Tops"
